0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.949207964305708373e-04,5.196631835640409466e-03,6.442216982132238992e-03,4.724128285003269430e-03
1.100147202446695449e-02,7.009548925065573616e-03,1.824248141858553912e-02,3.403055657545499268e-02
6.426286635017440518e-02,2.862940715044780607e-02,4.805766455744499288e-02,2.916524355614851655e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.158986047132966463e-01,2.909713535948886820e-01,3.151795122803556226e-01,4.213419771927268825e-02
1.383057400140826109e-03,1.171177666234450609e-04,1.170445500388657992e-04,1.252675782085061449e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.141745710884025218e-08,1.762364963545491213e-03,0.000000000000000000e+00,2.514543729902098124e-04
2.655736072290539561e-03,5.086646063349560183e-09,4.289750806363163685e-04,1.540683027651438506e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.265484303085060436e-01,4.133155436878815231e-02,3.609922281019293383e-02,1.705282191865845065e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.101920183511980955e-01,5.322618825055213110e-01,7.123204043197177704e-01,3.222845396873407209e-01
6.626551159466972886e-04,9.871329710073668731e-05,1.408906161737267485e-04,2.907639475106053297e-04
2.075165064175171027e-05,7.723415818585811570e-05,2.747066713900938080e-08,9.144316364344391398e-05
2.649677321041052077e-08,5.793486187551928995e-09,0.000000000000000000e+00,4.396307471491852303e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.353726116266957016e-03,3.532945984916712606e-02,1.753617302454845567e-02
1.733067177981722773e-01,2.724572276658663861e-01,2.041403154799601993e-01,7.664595217045329367e-02
1.025799160632117485e-01,7.308550928332997465e-01,2.167566654188291531e-01,3.701346593654978867e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
