1.045434454795238395e-02,7.871118592859310120e-03,8.616060762858125666e-03,1.227318570125124526e-02
7.361485005193917422e-03,7.080978461061405993e-03,9.164652517698103698e-03,1.158255266398544245e-02
5.084866206900825851e-03,9.203166971775228467e-03,4.787367097927800255e-03,1.287365607026700817e-02
1.913217437835494292e-02,8.859249631190665303e-03,1.759424919809065430e-02,1.081096597917560222e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.919725329086828802e-02,8.360117835450932289e-02,1.121290404733674695e-01,6.113914419036619446e-02
1.305173809173844901e-01,1.234547687386858550e-01,1.731665738114070985e-01,1.267390283041338883e-01
2.462720114816312113e-03,1.750422978566428369e-03,2.588293582410405684e-03,6.903728898476312915e-03
2.427943144872319551e-03,1.542803178645320902e-03,1.377739580308573334e-03,6.121544843102131976e-03
4.846234106172762034e-03,1.246982667696548436e-03,8.370502809515960709e-04,1.630471856504808357e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150093593557236296e-02,1.799912145079564374e-02,1.779276441486947122e-02,9.825496068945486008e-03
1.048107433354551581e-02,3.883296372497074128e-02,1.786333977882492707e-02,2.543950511915073903e-02
6.112757555158644662e-02,7.257737630240190807e-02,8.308787400427523895e-02,1.328668853867222277e-01
1.941871823480302850e-01,1.878198629427904609e-01,2.511202213086874413e-01,1.462077935265266304e-01
3.503346925808374038e-04,1.040490012797992166e-04,1.173634155832574497e-03,4.309686688845416652e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.056979479202616951e-04,1.958233268955234148e-03,2.384272726016995435e-03,2.769975768685853726e-03
7.306758639963952494e-03,7.439211131544910642e-03,7.497043579086926958e-03,1.152668644436342059e-02
1.919942206673827881e-02,4.294522824655908934e-03,1.185983968194034496e-02,1.209632935032912103e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.554937574135138778e-01,3.267152491330792552e-01,4.273050138152010846e-01,2.206753353676631502e-01
1.561748021794207142e-06,1.501640420913727508e-06,1.172975191071823955e-04,2.692819062607874869e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.134460171272345018e-04,0.000000000000000000e+00
1.144368572060122916e-05,0.000000000000000000e+00,7.380608540207603784e-04,7.432020210034668596e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.652602140335435978e-03,4.355959250961433452e-04,5.359295011598794872e-03,4.026601019738199234e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.240772994301533205e-01,4.886677643104009316e-01,6.774591706273092040e-01,2.516914377441807904e-01
2.294728122176403107e-07,9.038210954792599280e-08,8.196927111351176010e-08,2.546688173499019007e-05
1.490867186388766780e-08,1.185646519211895249e-06,1.390361860723728147e-17,9.351341282619984167e-09
0.000000000000000000e+00,1.770694733622729715e-08,9.580806311109968528e-19,3.261694093288706207e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.002200772907542181e-05,3.511719962106386970e-05,6.102533110574214111e-05,2.684837402301073778e-04
3.327454034867774555e-03,2.701461228145695206e-04,5.788237757953188390e-04,4.226020296206912659e-04
1.509417840654372000e-04,0.000000000000000000e+00,5.808672779631638830e-06,3.568865595894373942e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
